loss,val_loss
21.00357066260444,14.860411643981934
13.865659289889866,14.834016799926758
13.415323469373915,14.809015274047852
13.279728783501518,14.785204887390137
13.162634743584526,14.759530067443848
13.057893753051758,14.732572555541992
12.952512847052681,14.702705383300781
12.806453386942545,14.667723655700684
12.6549072265625,14.630244255065918
12.476103676689995,14.589235305786133
12.313319630093044,14.545930862426758
12.095973438686794,14.50011920928955
11.886391957600912,14.453486442565918
11.63869465721978,14.403850555419922
11.457342677646214,14.35205078125
11.193678432040745,14.299476623535156
10.927819887797037,14.24677848815918
10.748046769036186,14.192964553833008
10.5207396613227,14.139008522033691
10.341347482469347,14.090216636657715
