loss,val_loss
6.371147605517361,40.84491413518002
3.209274694114734,40.928267227975944
2.510740213004394,37.422540162739004
2.234851261638026,33.920184461694014
2.005989422122384,30.799802027250593
1.8621911098812796,26.520698735588475
1.7502021594190547,19.295631044789364
1.6349594242522798,13.211691467385544
1.5719933384606286,8.128847272772537
1.5243201486181048,4.825994039836683
1.5282246344092039,2.430255839699193
1.5192760042450737,2.206019345082735
1.5013735538613517,2.1639866546580664
1.4809100475407457,2.026646242329949
1.449877590823705,2.308932587504387
1.4555745414234778,1.980068343250375
1.4501987382896133,1.8561445427568335
1.4205719947751667,1.8068094614304995
1.4101717082146878,1.6740744960935492
1.389812928026902,1.5873371370528873
1.3685425760623882,1.5325622205671512
1.3551095652305016,1.5303964003136283
1.3452181586066376,1.5314587982077348
1.342986508047568,1.5339128578964032
1.3399472316738905,1.5283556623678458
1.3399560766472558,1.5293803571870452
1.336990933582155,1.5249131498368163
1.3370740127870357,1.5199244983102147
1.3338266481497105,1.5178950240737514
1.3348209648660034,1.518739019177462
