loss,val_loss
16.721602031162806,14.573460578918457
13.04887090410505,14.55246114730835
12.146493775503975,14.517711162567139
11.326033319745745,14.462489604949951
10.563269206455775,14.399170398712158
9.9014219556536,14.334145545959473
9.265392848423549,14.243319988250732
8.881197793143135,14.166746616363525
8.545846121651786,14.082035064697266
8.23068264552525,13.98766565322876
8.163806642804827,13.894606590270996
7.955553736005511,13.782956600189209
7.856692518506732,13.730565071105957
7.824186938149588,13.624426364898682
7.827245099203927,13.555113315582275
7.633919511522565,13.451670169830322
7.723470960344587,13.418559551239014
7.609871932438442,13.315075874328613
7.703527450561523,13.265646934509277
7.606799398149763,13.182419300079346
7.516016278948102,13.12437915802002
7.595662661961147,13.097424030303955
7.542673247201102,13.012939929962158
7.525031362261091,12.984382152557373
7.471587726048061,12.877408981323242
7.546224049159458,12.89214277267456
7.502031326293945,12.836951732635498
7.475647245134626,12.783153057098389
7.5082894052777975,12.765907764434814
7.488598687308175,12.72032117843628
7.434924943106515,12.679344177246094
7.475331033979144,12.673041343688965
7.517141955239432,12.65895700454712
7.429685252053397,12.63447093963623
7.440137113843646,12.624302387237549
7.32781137738909,12.59567642211914
7.493836471012661,12.618711948394775
7.359309741428921,12.576035976409912
7.456079346793039,12.573044776916504
7.412523337772915,12.540549755096436
