loss,val_loss
10.176776843912462,14.02216625213623
7.634740450802972,13.04844045639038
7.595949930303237,12.462495803833008
7.469274058061488,11.261998176574707
7.406883071450626,10.562758445739746
7.449968085569494,10.22086477279663
7.4143836358014275,9.789386749267578
7.3883446805617385,9.383203029632568
7.394914066090303,9.14213228225708
7.3877051858341,8.847656011581421
7.382179288303151,8.648241996765137
7.375611725975485,8.35595154762268
7.370731844621546,8.084240198135376
7.356207721373615,7.949267387390137
7.366509844275082,7.84720253944397
7.369670587427476,7.755731582641602
7.352163665434894,7.67214822769165
7.344310381833245,7.700685024261475
7.336474979625029,7.725172758102417
7.338428637560676,7.783066034317017
7.338848478653851,7.71075963973999
7.345790863037109,7.758351564407349
7.33079389964833,7.770206928253174
7.319272756576538,7.795730352401733
7.307331716313081,7.715104341506958
7.301123577005723,7.724514722824097
7.320587046006146,7.822554111480713
