loss,val_loss
9.55701738245347,13.984288692474365
7.62586010203642,13.241316318511963
7.551108514561372,12.739813804626465
7.5234237278209015,12.481989860534668
7.535031767452464,12.183311462402344
7.428773389143102,11.920743942260742
7.414655517129337,11.775851249694824
7.378016710281372,11.325440406799316
7.39052622458514,11.003746032714844
7.38621522398556,10.747298240661621
7.349168496973374,10.929083824157715
7.336858076207778,10.484700679779053
7.33178241112653,10.674041748046875
7.289596066755407,10.408999919891357
7.308014813591452,9.58298921585083
7.271228509790757,10.03023624420166
7.281248765833237,9.671143531799316
7.256576201495002,9.498838424682617
7.266677028992596,8.380243062973022
7.277825804317699,7.852834701538086
