loss,val_loss
6.153848051290856,19.209891049485456
2.6779614323137166,9.273909407226663
2.0608593581968053,8.598708940179725
1.9037116862786043,7.3311443940589305
1.755732380151116,7.574624108640771
1.7174249629875658,7.31906238041426
1.6299955589186614,7.9301896628580595
1.6040917343363135,7.237889473375521
1.5430308985229257,8.12096278918417
1.525458384547264,6.984048797896034
1.4844855420845076,7.174580232093208
1.4759014058138409,6.548114478588104
1.4319524033876994,6.7697256834883435
1.4289226260914165,5.977927625179291
1.4028663151931104,6.343620485381076
1.3947086980103687,6.171530400451861
1.3660775697060452,6.263608038425446
1.358539246899054,5.748129374102542
1.3361898935967442,6.139953421918969
1.3310900554314034,5.808629318287498
1.317311415038291,6.30222130135486
1.3073653614634921,5.924376908101533
1.2946212566993545,6.27294532562557
1.2859207670748107,5.82885280722066
1.2727578887229511,5.897896292962526
1.2654868812919169,5.45192352407857
1.25201646397701,5.755926041226638
1.2479192359622118,5.250021153374722
1.2307420640139823,5.595900843017979
1.2295767893805118,5.120024863042329
1.214604523787453,5.233769143882551
1.210168013773906,4.919534651856673
1.198466582656413,5.148894739778418
1.194718332667766,4.790436383924987
1.183170872914057,5.004196599910133
1.1774995870049845,4.766189892041056
1.1681232310594267,5.023121598519777
1.1647086276275338,4.628534671507384
1.1560102659236093,4.733712720243554
1.148698197289384,4.565119015543084
1.1396409246857,4.750256469375209
1.1347113337391501,4.42512813994759
1.124698475136119,4.559127318231683
1.1184989232388018,4.398510688229611
1.110815165946438,4.620313562844929
1.104632169894099,4.401968805413497
1.0938544389928222,4.578744411468506
1.0876076260379925,4.341352763928865
1.082260335491468,4.4515528741635775
1.0740206849613008,4.3551108837127686
1.0671046344749233,4.525276281331715
1.060499276961111,4.488401303165837
1.0543030948490852,4.4443715402954505
1.0465241915354557,4.346434546144385
1.0404517757981193,4.304364430276971
1.0324892666436052,4.464223990314885
1.0263434962861857,4.403315967635105
1.02083908744362,4.331232011318207
1.0132425346192282,4.423970300900309
1.0086747827360332,4.315976789123134
0.9991763103444865,4.442997910474476
0.9936578368337038,4.3018264174461365
0.9883276305444175,4.410677492618561
0.9809685285841837,4.308005185503709
0.9738391968791399,4.435905735743673
0.9671779521616402,4.295375071073833
0.9628545094637354,4.455435881489201
0.958137226411618,4.365449048970875
0.9502625587307344,4.40229752816652
0.9436776876291398,4.30746255736602
0.9369398096912479,4.446293884202054
0.93098785753526,4.478554562518471
0.9245314726752334,4.366054804701554
0.9178252114611826,4.487139811641292
0.912403199956169,4.584626150758643
0.909456770160016,4.3948312888019965
