loss,val_loss
24.623075145600733,54.51222690783049
11.12222366663118,46.909545496890416
7.070030216300885,41.63830546328896
5.384895487205317,38.244619720860534
4.4675533777463965,35.9932669840361
3.961117925069772,33.802844624770316
3.6350690122115483,31.259483011145342
3.382509872497685,29.495990075563128
3.164775401739893,27.889034672787314
3.0052682361827583,26.172683414660003
2.85366164640551,24.478568302957637
2.7351747146582346,22.374847587786224
2.6126156026237606,20.62591394625212
2.492628196934323,18.448082070601615
2.3928430264075615,16.654240194119904
2.2950930741593245,14.877676185808683
2.2136154611428647,12.737528160998696
2.1309008638705387,10.647172532583538
2.052726543185108,8.412324378364964
1.9730518279459908,6.488312661647797
1.9059318496837159,4.856214305287914
1.8422450892014928,3.649106642133311
1.7782765456536034,2.7507606744766235
1.734666374116269,2.2505139857530594
1.6893938481934285,1.9360181869644868
1.6589992598892145,1.7805873265391903
1.624269165619211,1.684240613328783
1.5978187028264057,1.6420445724537498
1.572592770405878,1.5923649511839215
1.5458107328757937,1.551878278192721
1.5261349653926821,1.5349048042767925
1.5042361957356287,1.5060696468541497
1.4878450906575422,1.499560427508856
1.4723884331164883,1.4740705874405409
1.4548143327748808,1.462362403148099
1.4368237301083882,1.4574727651320005
1.429285483799889,1.4443948370845694
1.413621981980872,1.4421153958690793
1.4009970833121603,1.431103796551102
1.3907011771425495,1.423093872634988
1.3782607107107794,1.4215833889810663
1.3695102201086065,1.4200826397067623
1.3606569159243562,1.4159556203766872
1.3495169710561739,1.4127800386202962
1.341838271606118,1.4112872218615131
1.331783385670066,1.4135042178003412
1.3229687161178796,1.4008785164669941
1.314819058811976,1.40384583959454
1.3079806134772418,1.3990830143815594
1.3008022215031443,1.410708664671371
1.2938798856940283,1.4010684286293231
1.2880747177879202,1.39760322868824
1.280035987702062,1.389753842040112
1.2753403113368187,1.389584041739765
1.2675180696085473,1.389073078569613
1.2616263181857177,1.390701086897599
1.2553788160798047,1.3867094971631702
1.2496021560380024,1.3983146387495493
1.2455871660562172,1.3867435914121176
1.2392221283342433,1.3809591257258464
1.2358991231023315,1.3912113065782346
1.2304786447855691,1.382412406566896
1.2267700212792647,1.382319207254209
1.2218900340144283,1.382468395327267
1.216155001450228,1.382670565655357
1.2114527449565573,1.3750447779893875
1.2096277775595359,1.3790734888691651
1.2070999248382468,1.3727684828795885
1.1991868147491636,1.3696101966657137
1.196606507124947,1.3690867635764574
1.1940114543721614,1.363836821364729
1.1901202878392054,1.365204295437587
1.1844206586097248,1.3603927755826397
1.182803212118569,1.362684091455058
1.178982732855899,1.3621891952658955
1.1755952621976467,1.3514882839824025
1.1715430317473883,1.3547346631163044
1.1691867600114616,1.3501864730527526
1.1686988577189708,1.3516694115180719
1.1645461091663736,1.347636482433269
