loss,val_loss
8.07401281342668,24.152931790602835
5.589849183114908,22.62900465413144
7.189222169629598,22.4572500053205
5.419941225231199,11.879579186439514
4.7187122534644805,14.572329998016357
5.413330842377776,12.867312908172607
3.87659994096069,11.966973756489
2.9230576157569885,10.62899566951551
3.5722092885082053,9.597893777646517
3.043455771723036,6.33805889832346
2.767928145825863,4.445222032697577
2.350748584937241,2.964590438102421
2.1909152293356797,2.2520814051753595
1.8551381450083295,2.4480020403862
1.7248170325311565,2.3618173505130566
1.7852402645147454,2.3832891191306866
1.8612289414820025,2.228128467735491
1.9858205086093839,2.4156803990665234
1.874359840053623,2.2113038975941506
1.9656824655199454,2.273301014774724
1.922591609469915,2.124901300982425
1.910431010238195,2.055147887844788
1.826601505532103,1.9441562577297813
1.7483988409325228,1.9655639780195135
1.7907985479144726,1.9843264363313977
1.7575504861898341,1.9285127771528143
1.740695003356974,2.1331297865039422
1.682281166693922,1.898105927203831
1.6720992384825724,2.1033072110853697
1.6496759310869846,1.8886014019188129
1.6749009719844592,2.0591319172005904
1.6233638324222321,2.0543134416404523
1.6875129026376594,2.109309833300741
1.731106987949145,2.052908646432977
1.7670735767332173,2.080882084997077
1.7402556467864474,1.8815636760310124
1.7215150223445084,1.9437595841131712
1.6867447547235732,1.789623737335205
1.701435573525348,1.9556462403975035
1.676661589893244,1.7362716746957678
1.6722045643097263,1.8980493498475928
1.6397525712342587,1.766385130192104
1.5962908822348563,1.9257407470753318
1.624545907822706,1.7832692924298739
1.567509450902373,1.8844247240769236
1.6158704233624168,1.8460462893310345
1.55519147128877,1.843380802556088
1.559207647407459,1.813555377094369
1.5262161793850235,1.7457300879453357
1.5495957825648583,1.764418678848367
