loss,val_loss
53.29039098047147,60.64501200224224
33.922851095786775,43.559884673670716
19.637846607564615,37.28742599487305
13.312911495281632,33.07321538423237
10.18671243256571,30.292988124646637
8.230759927421618,27.41801397423995
6.985051645088601,25.43997957831935
6.10032317365051,24.76262496647082
5.520049466195886,23.13534550917776
5.181023501539939,22.974983767459268
4.848244761711979,21.892227662237065
4.524659375476229,22.428578175996478
4.336671163575159,22.04495957023219
4.09724152138785,22.0213774379931
3.8255751661940494,23.10574729819047
3.6822955529907455,22.780182963923405
3.4785578707727405,23.32095382088109
3.4174911229220672,23.230011061618203
3.2374755369376733,23.621370089681523
3.125129941313067,22.946945366106537
3.0159222943008324,24.03881459487112
