loss,val_loss
8.448723077774048,9.154955863952637
7.668866564245785,9.78904914855957
7.545410520890179,9.139842987060547
7.493376844069537,8.132948160171509
7.364629675360287,7.485036134719849
7.476171942318187,7.511234521865845
7.444386412115658,7.438751220703125
7.415053549934836,7.477801561355591
7.413480800740859,7.473343372344971
7.392815589904785,7.444911003112793
7.399344205856323,7.444797515869141
7.400096346350277,7.440758466720581
7.39823317527771,7.427450180053711
7.383899267982034,7.419938802719116
7.376953335369334,7.414809465408325
7.414985656738281,7.419280290603638
7.552996481166167,7.41230583190918
7.305174869649551,7.435093641281128
7.391919304342831,7.3955535888671875
7.297547747107113,7.424573659896851
7.363211884218104,7.461047410964966
7.346623743281645,7.480665683746338
7.344834201476154,7.441393613815308
7.369242976693546,7.404124021530151
7.350174875820384,7.402019262313843
7.3429993461160095,7.399428129196167
7.337184751735014,7.397913932800293
7.333725817063275,7.395988464355469
7.330150464001824,7.3947882652282715
7.327247984269086,7.393730401992798
