loss,val_loss
11.269799919689403,14.390424728393555
8.185507921611562,14.118753433227539
7.5594486909754135,13.789313316345215
7.458327216260574,13.30135440826416
7.41542045509114,12.624169826507568
7.397357547984404,11.782259941101074
7.379051264594583,10.821810722351074
7.36113020251779,9.884907722473145
7.3436508248834045,9.045344352722168
7.330802342470954,8.469387531280518
7.320826046607074,8.09561538696289
7.305577972356011,7.882803916931152
7.304218299248639,7.788604974746704
7.287424921989441,7.712844133377075
7.2751224531846885,7.673587083816528
7.271737926146564,7.644101858139038
7.272371782976038,7.648926734924316
7.251566641470966,7.650548458099365
7.250290891703437,7.638054132461548
7.232616172117345,7.6319358348846436
7.234221563619726,7.611481666564941
7.22161279706394,7.60886549949646
7.216274338610032,7.6098878383636475
7.210605326820822,7.606234788894653
7.200981715146233,7.606593370437622
7.198336103383233,7.602083921432495
7.183199461768655,7.597350835800171
7.183737088652218,7.57758903503418
7.182631717008703,7.584314584732056
7.169893734595355,7.564938545227051
7.167058082187877,7.570127487182617
7.155746544108672,7.566625595092773
7.1517470163457535,7.559444427490234
7.142299091114717,7.5495312213897705
7.1362974222968605,7.55092978477478
7.12854979318731,7.531493902206421
7.123311645844403,7.552657127380371
7.113193841541515,7.527568578720093
7.110909868689144,7.526700973510742
7.098320729592267,7.501015901565552
7.099430350696339,7.525195598602295
7.07523762478548,7.520660877227783
7.072213775971356,7.511984825134277
7.064002233393052,7.483665227890015
7.057873690829558,7.474776029586792
7.050339362200568,7.470775127410889
7.0462223712135765,7.470230579376221
7.040920362753027,7.480635643005371
7.0206440476810235,7.460224390029907
7.0192709530101105,7.453968524932861
