smiles,VEGFR2
COc1cc(Nc2ncnc3[nH]cnc23)ccc1-c1nc2ccccc2s1,6.036212172654444
COc1cc2c(Nc3ccc(-c4nc5cc(Cl)ccc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,7.214670164989233
COc1cc2c(Nc3ccc(-c4nc5ccc(Cl)cc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,6.6020599913279625
COc1cc2c(Nc3ccc(-c4nc5ccc(Cl)cc5s4)cc3F)ncnc2cc1OCCCN1CCN(C)CC1,6.647817481888637
COc1cc2c(Nc3ccc(-c4nc5ccc(F)cc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,7.474955192963154
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(C)c3)ncnc2cc1OCCCN1CCN(C)CC1,7.455931955649724
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(Cl)c3)ncnc2cc1OCCCN1CCN(C)CC1,7.920818753952375
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(F)c3)ncnc2cc1OCCCN1CCN(C)CC1,8.356547323513812
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(O)c3)ncnc2cc1OCCCN1CCN(C)CC1,7.42021640338319
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)c(OC)c3)ncnc2cc1OCCCN1CCN(C)CC1,6.920818753952375
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3)ncnc2cc1OCCCN1CCN(C)CC1,8.920818753952375
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3C)ncnc2cc1OCCCN1CCN(C)CC1,7.602059991327963
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3F)ncnc2cc1OCCCN1CCN(C)CC1,8.207608310501746
COc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3O)ncnc2cc1OCCCN1CCN(C)CC1,7.552841968657781
COc1cc2c(cc1F)C(c1ccccc1Cl)=Nc1c(n[nH]c1C)N2,9.0
COc1cc2nc(Nc3cc(C)[nH]n3)nc(Nc3cccc(-c4nc5ccccc5s4)c3)c2cc1OC,6.721246399047171
COc1cc2nccc(Oc3ccc4c(NC(=O)c5cccc(C(F)(F)F)c5)nn(C)c4c3)c2cc1OC,10.0
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3)c2cc1OC,6.184075268920091
COc1cc2ncnc(Nc3ccc(-c4nc5ccccc5s4)cc3C)c2cc1OC,6.468521082957745
COc1ccc2[nH]c(-c3cccc4c3C(=O)NC4)cc2c1,6.958607314841775
COc1ccc2[nH]c(-c3cccc4c3C(=O)NC4)nc2c1,7.847711655616943
COc1ccc2cc(-c3n[nH]c4cccnc34)[nH]c2c1,7.508638306165727
COc1ccc2nc(-c3ccc(Nc4ncnc5cc(OCCCN6CCN(C)CC6)c(OC)cc45)cc3)sc2c1,7.161150909262744
COc1ccc2nc(-c3n[nH]cc3C=Cc3cccnc3)[nH]c2c1,7.013228265733755
COc1ccc2nc(-c3n[nH]cc3C=Cc3cncc(C#N)c3)[nH]c2c1,6.769551078621726
COc1ccc2nc(-c3n[nH]cc3C=Cc3cncc4ccccc34)[nH]c2c1,7.214670164989233
COc1ccc2nc(-c3n[nH]cc3C=Cc3cnccc3C)[nH]c2c1,7.119186407719209
COc1cncc(C=Cc2c[nH]nc2-c2nc3ccc(OC)cc3[nH]2)c1,7.187086643357144
CS(=O)(=O)c1ccc(CNCc2cc(C(=O)O)c(Nc3ccc(I)cc3F)c(F)c2F)cc1,5.7447274948966935
Cc1cc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)cn4c3)c2)n(C)n1,9.958607314841776
Cc1cc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)nn4c3)c2)n(C)n1,9.958607314841776
Cc1cc(C(=O)Nc2cccc(Oc3ccc4nc(NC(=O)C5CC5)sc4c3)c2)n(C)n1,9.443697499232712
Cc1cc(Nc2cc(Nc3ccc(-c4nc5ccccc5s4)cc3)ccn2)n[nH]1,6.055517327849832
Cc1cc(Nc2ccnc(Nc3cccc(-c4nc5ccccc5s4)c3)n2)n[nH]1,6.1249387366083
Cc1cc2c(Nc3ccc(-c4nc5ccccc5s4)cc3)ncnc2cc1Cl,7.0
Cc1cn2c(-c3cnn(CC(=O)NCc4cccs4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,7.6307841425898575
Cc1cn2c(-c3cnn(CC(=O)Nc4cccc(F)c4F)c3)cnc2c(Nc2cc(CN3CCCCC3)ns2)n1,7.317854923626168
Cc1cn2c(-c3cnn(CC(=O)Nc4ccncc4)c3)cnc2c(Nc2cc(CN3CCCC(C)C3)ns2)n1,7.966576244513051
Cc1nc(Nc2cc(-c3ccc(CNC(=O)OCc4ccccc4)cc3)n[nH]2)cc(N2CCN(C)CC2)n1,7.508638306165727
Cc1nc(Nc2cc(-c3ccc(CNC(=O)OCc4ccccc4)cc3)n[nH]2)cc(N2CCN(CCO)CC2)n1,7.619788758288394
Cc1nc(Nc2cc(-c3ccc(CNC(=O)OCc4ccccc4)cc3)n[nH]2)cc(N2CCNCC2)n1,7.721246399047171
Cc1nc2cnc3[nH]ccc3c2n1C1CCCCC1,6.585026652029182
Clc1ccc2c(Nc3ccc(-c4nc5ccccc5s4)cc3)ccnc2c1,7.1938200260161125
Cn1cc(-c2[nH]c3cc(NC(=O)C(N)C4CCCCC4)cc4c3c2C=NNC4=O)cn1,9.096910013008056
Cn1cc(Nc2ncc(Br)c(NC3C4C=CC(C4)C3C(N)=O)n2)cn1,9.05395269865476
Cn1nc(C2CCCCC2)c2c3cc[nH]c3ncc21,7.795880017344075
FC(F)(F)c1c[nH]c(-c2n[nH]cc2C=Cc2cccnc2)n1,5.537602002101044
FC(F)(F)c1c[nH]c(-c2n[nH]cc2C=Cc2cncc3ccccc23)n1,6.51427857351842
FC(F)(F)c1nc2cnc3[nH]ccc3c2n1C1CCCCC1,7.142667503568732
O=C(CC1(N2CCOCC2)CCCCC1)Nc1ccc2[nH]nc(-c3ccc(N4CCOCC4)cc3)c2c1,6.920818753952375
O=C(Cc1ccccc1)Nc1cccc(-c2nc3sccn3c2-c2ccnc(Nc3cccc(N4CCOCC4)c3)n2)c1,8.537602002101044
O=C(NCC1(N2CCOCC2)CCCCC1)c1ccc2[nH]nc(-c3ccc(N4CCOCC4)cc3)c2c1,6.42021640338319
O=C(NCc1ccc(-c2cc(NC(=O)c3ccc(OCCN4CCOCC4)cc3)[nH]n2)cc1)OCc1ccccc1,7.431798275933005
O=C(NN=Cc1cc(C(=O)O)c(Nc2ccc(I)cc2F)c(F)c1F)c1ccc(CO)o1,6.522878745280337
O=C(Nc1n[nH]c2cc(C(=O)NC(CN3CCCC3)c3ccccc3)sc12)c1ccc(N2CCOCC2)cc1,7.790484985457369
O=C1NCc2cccc(-c3cc4cc(O)ccc4[nH]3)c21,7.924453038607469
O=C1NCc2cccc(-c3cc4cc(OCCCO)ccc4[nH]3)c21,8.522878745280337
O=C1NCc2cccc(-c3cc4cc(OCCN5CCOCC5)ccc4[nH]3)c21,8.130768280269024
O=C1NCc2cccc(-c3cc4cc(OCc5ccccc5)ccc4[nH]3)c21,5.9484616094846725
O=C1NCc2cccc(-c3cc4ccccc4[nH]3)c21,7.841637507904751
O=C1NCc2cccc(-c3ccc[nH]3)c21,6.958607314841775
O=C1Nc2ccc(F)cc2C1=C1Nc2ccccc2C1=NO,6.815308569182402
O=c1[nH]cnc2[nH]c(-c3ccnc(C=Cc4ccc(CN5CCOCC5)cc4)c3)cc12,8.0
c1cc2c(ncc3[nH]nc(C4CCCCC4)c32)[nH]1,8.045757490560675
c1cc2c(ncc3ccc(C4CCCCC4)n32)[nH]1,7.221848749616356
c1cc2c(ncc3cnc(C4CCCCC4)n32)[nH]1,7.040958607678906
c1cc2c(ncc3ncc(C4CCCCC4)n32)[nH]1,7.0
c1cc2c(ncc3ncn(C4CCCCC4)c32)[nH]1,6.431798275933005
c1cc2c(ncc3nnc(C4CCCCC4)n32)[nH]1,6.585026652029182
c1cc2c(ncc3onc(C4CCCCC4)c32)[nH]1,7.698970004336019
c1ccc2sc(-c3ccc(Nc4ncnc5[nH]ccc45)cc3)nc2c1,6.920818753952375
CC(C)(C)c1cc(NC(=O)Nc2ccc(Nc3ncnc4c3OCCCN4)cc2)no1,7.049635145623877
CC1(C)CC(NC(=O)c2cccc(-c3cc4nccc(Nc5cccc(O)c5)n4n3)c2)CC(C)(C)N1[O],9.481486060122112
CCOc1ccn(-c2ccc(F)cc2)c(=O)c1C(=O)Nc1ccc(Oc2ccnc(N)c2Cl)c(F)c1,7.744727494896693
CCc1c(-c2cc(OC)c3nc(N)ncc3c2)ccc(O)c1F,6.59999938302362
CCc1cc(O)c(F)cc1-c1cc(N(C)CCO)c2nc(N)ncc2c1,6.899998417198648
CCc1cc(O)c(F)cc1-c1cc(NC(C)CO)c2nc(N)ncc2c1,7.04999829469034
CCc1cc(O)c(F)cc1-c1cc(NC(C)CO)c2nc(NCCCCCN(C)C)ncc2c1,8.0
CCc1cc(O)c(F)cc1-c1cc(NC(C)CO)c2nc(NCCCN(C)C)ncc2c1,7.0999990348465305
CCc1cc(O)c(F)cc1-c1cc(NC(C)CO)c2nc(NCCOCCN(C)C)ncc2c1,7.0
CCc1cc(O)c(F)cc1-c1cc(NC(CO)CO)c2nc(N)ncc2c1,6.899998417198648
CCc1cc(O)c(F)cc1-c1cc(NC2CCCN(C)C2)c2nc(N)ncc2c1,7.499994700151967
CCc1cc(O)c(F)cc1-c1cc(NC2CCN(C(C)=O)CC2)c2nc(N)ncc2c1,7.199998172182031
CCc1cc(O)c(F)cc1-c1cc(NC2CCN(C)CC2)c2nc(N)ncc2c1,7.199998172182031
CCc1cc(O)c(F)cc1-c1cc(NCC2CCN(C)CC2)c2nc(N)ncc2c1,7.199998172182031
CCc1cc(O)c(F)cc1-c1cc(NCCCO)c2nc(N)ncc2c1,7.0
CCc1cc(O)c(F)cc1-c1cc(NCCNC)c2nc(N)ncc2c1,6.59999938302362
CCc1cc(O)c(F)cc1-c1cc(NCCO)c2nc(N)ncc2c1,6.800000874803203
CCc1cc(O)c(F)cc1-c1cc(OC)c2nc(N)ncc2c1,6.700000503883016
CCn1cc(Nc2ncc(Cl)c(NC3C4C=CC(C4)C3C(N)=O)n2)cn1,9.522878745280336
CN(C)Cc1ccc(C=Cc2n[nH]c3cc(C4CC45C(=O)Nc4ccc(OC(F)F)cc45)ccc23)cc1,6.309803919971486
CN(C)Cc1ccc(C=Cc2n[nH]c3cc(C4CC45C(=O)Nc4ccccc45)ccc23)cc1,7.958607314841775
CN1CCC(n2cc(-c3cnc(N)c4c(-c5ccc(NC(=O)Nc6cccc(F)c6)cc5)csc34)cn2)C1=O,9.221848749616356
CNC(=O)C1C2C=CC(C2)C1Nc1nc(Nc2cnn(C)c2)ncc1C(F)(F)F,8.167491087293763
